ID,Study_Authors,Journal,Year_pub,Title,Duration,Species,Taxon,BirdType,Location,Longitude,Latitude,Weather_data_quality,Country,Year,Trait,Trait_Categ_det,Trait_Categ,Unit_trait,Trait_mean,Trait_SE,Record_date,Record_time,Demog_rate,Demog_rate_Categ,Demog_rate_unit,Demog_rate_mean,Demog_rate_SE,Pop,Count,Pop_mean,Pop_SE,Closed
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,1988,BirthMass,BodyMass,Morphological,KG,6.473020863,0.192256094,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.317567568,5.42E-02,NumberFemales,Y,199,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,1989,BirthMass,BodyMass,Morphological,KG,6.357777794,0.149302463,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.617647059,5.18E-02,NumberFemales,Y,162,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,1990,BirthMass,BodyMass,Morphological,KG,7.061371006,0.145135665,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.610465116,5.17E-02,NumberFemales,Y,174,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,1991,BirthMass,BodyMass,Morphological,KG,6.489756123,0.11726466,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.453125,5.06E-02,NumberFemales,Y,174,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,1992,BirthMass,BodyMass,Morphological,KG,6.472686547,0.147557733,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.18452381,4.26E-02,NumberFemales,Y,167,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,1993,BirthMass,BodyMass,Morphological,KG,6.720188704,0.154574828,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.658333333,5.96E-02,NumberFemales,Y,131,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,1994,BirthMass,BodyMass,Morphological,KG,6.457857182,0.154126963,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.54494382,5.22E-02,NumberFemales,Y,144,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,1995,BirthMass,BodyMass,Morphological,KG,5.922794109,0.155625648,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.758426966,4.39E-02,NumberFemales,Y,162,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,1996,BirthMass,BodyMass,Morphological,KG,6.558269237,0.209135794,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.770588235,4.40E-02,NumberFemales,Y,177,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,1997,BirthMass,BodyMass,Morphological,KG,6.397142821,0.160103115,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.74375,4.73E-02,NumberFemales,Y,193,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,1998,BirthMass,BodyMass,Morphological,KG,6.874012396,0.144805355,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.528409091,5.27E-02,NumberFemales,Y,211,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,1999,BirthMass,BodyMass,Morphological,KG,6.344999986,0.146631048,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.364130435,5.01E-02,NumberFemales,Y,195,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,2000,BirthMass,BodyMass,Morphological,KG,6.24276124,0.167863039,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.673611111,5.39E-02,NumberFemales,Y,179,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,2001,BirthMass,BodyMass,Morphological,KG,6.20363638,0.166488713,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.389534884,5.25E-02,NumberFemales,Y,183,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,2002,BirthMass,BodyMass,Morphological,KG,6.403888921,0.145364053,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.78358209,4.81E-02,NumberFemales,Y,176,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,2003,BirthMass,BodyMass,Morphological,KG,7.169821435,0.111790873,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.703125,4.56E-02,NumberFemales,Y,187,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,2004,BirthMass,BodyMass,Morphological,KG,6.276025615,0.129504368,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.328282828,4.73E-02,NumberFemales,Y,198,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,2005,BirthMass,BodyMass,Morphological,KG,6.47910711,0.225542926,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.653846154,5.76E-02,NumberFemales,Y,182,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,2006,BirthMass,BodyMass,Morphological,KG,6.042166709,0.165543145,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.665048544,4.57E-02,NumberFemales,Y,188,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,2007,BirthMass,BodyMass,Morphological,KG,6.45246839,0.147239089,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.592391304,5.05E-02,NumberFemales,Y,205,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,2008,BirthMass,BodyMass,Morphological,KG,6.436475436,0.192857194,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.54375,5.50E-02,NumberFemales,Y,183,NA,Yes
83,Stopher_et_al,Ecology,2014,Multiple pathways mediate the effects of climate change on maternal reproductive traits in a red deer population,39,Cervus elaphus,Mammal,,Isle of Rum,-5.391375,56.986387,2,Scotland,2009,BirthMass,BodyMass,Morphological,KG,6.376642861,0.149999234,May-June,BreedingSeason,JuvenileSurvival,Recruitment,Probability,0.603448276,5.16E-02,NumberFemales,Y,191,NA,Yes
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1965,Fledging_BodyMass,BodyMass,Morphological,KG,0.253829322,NA,May-June,,SurvivalToRecruitment,Recruitment,,5.07E-02,NA,N_tot,Y,611,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1966,Fledging_BodyMass,BodyMass,Morphological,KG,-0.332150093,NA,May-June,,SurvivalToRecruitment,Recruitment,,2.93E-02,NA,N_tot,Y,580,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1967,Fledging_BodyMass,BodyMass,Morphological,KG,-0.105032823,NA,May-June,,SurvivalToRecruitment,Recruitment,,6.86E-02,NA,N_tot,Y,481,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1968,Fledging_BodyMass,BodyMass,Morphological,KG,-0.324945295,NA,May-June,,SurvivalToRecruitment,Recruitment,,0.105442177,NA,N_tot,Y,294,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1969,Fledging_BodyMass,BodyMass,Morphological,KG,3.84E-02,NA,May-June,,SurvivalToRecruitment,Recruitment,,6.08E-02,NA,N_tot,Y,296,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1970,Fledging_BodyMass,BodyMass,Morphological,KG,0.729152017,NA,May-June,,SurvivalToRecruitment,Recruitment,,0.175182482,NA,N_tot,Y,137,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1971,Fledging_BodyMass,BodyMass,Morphological,KG,0.433891405,NA,May-June,,SurvivalToRecruitment,Recruitment,,6.49E-02,NA,N_tot,Y,539,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1972,Fledging_BodyMass,BodyMass,Morphological,KG,0.21033496,NA,May-June,,SurvivalToRecruitment,Recruitment,,8.56E-02,NA,N_tot,Y,526,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1973,Fledging_BodyMass,BodyMass,Morphological,KG,0.105032823,NA,May-June,,SurvivalToRecruitment,Recruitment,,4.03E-02,NA,N_tot,Y,769,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1974,Fledging_BodyMass,BodyMass,Morphological,KG,-4.05E-02,NA,May-June,,SurvivalToRecruitment,Recruitment,,9.84E-02,NA,N_tot,Y,508,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1975,Fledging_BodyMass,BodyMass,Morphological,KG,-3.86E-02,NA,May-June,,SurvivalToRecruitment,Recruitment,,3.52E-02,NA,N_tot,Y,511,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1976,Fledging_BodyMass,BodyMass,Morphological,KG,0.225820569,NA,May-June,,SurvivalToRecruitment,Recruitment,,0.174573055,NA,N_tot,Y,527,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1977,Fledging_BodyMass,BodyMass,Morphological,KG,0.117286652,NA,May-June,,SurvivalToRecruitment,Recruitment,,8.10E-02,NA,N_tot,Y,839,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1978,Fledging_BodyMass,BodyMass,Morphological,KG,-3.91E-02,NA,May-June,,SurvivalToRecruitment,Recruitment,,6.87E-02,NA,N_tot,Y,1107,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1979,Fledging_BodyMass,BodyMass,Morphological,KG,0.14935155,NA,May-June,,SurvivalToRecruitment,Recruitment,,0.130745659,NA,N_tot,Y,979,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1980,Fledging_BodyMass,BodyMass,Morphological,KG,0.250492985,NA,May-June,,SurvivalToRecruitment,Recruitment,,0.128186969,NA,N_tot,Y,1412,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1981,Fledging_BodyMass,BodyMass,Morphological,KG,0.115536105,NA,May-June,,SurvivalToRecruitment,Recruitment,,5.67E-02,NA,N_tot,Y,1463,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1982,Fledging_BodyMass,BodyMass,Morphological,KG,0.168517852,NA,May-June,,SurvivalToRecruitment,Recruitment,,0.178209459,NA,N_tot,Y,1184,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1983,Fledging_BodyMass,BodyMass,Morphological,KG,-0.237417943,NA,May-June,,SurvivalToRecruitment,Recruitment,,6.65E-02,NA,N_tot,Y,2091,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1984,Fledging_BodyMass,BodyMass,Morphological,KG,3.06E-02,NA,May-June,,SurvivalToRecruitment,Recruitment,,5.11E-02,NA,N_tot,Y,1115,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1985,Fledging_BodyMass,BodyMass,Morphological,KG,-0.144644038,NA,May-June,,SurvivalToRecruitment,Recruitment,,0.108919383,NA,N_tot,Y,1166,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1986,Fledging_BodyMass,BodyMass,Morphological,KG,0.133204417,NA,May-June,,SurvivalToRecruitment,Recruitment,,0.122536418,NA,N_tot,Y,1167,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1987,Fledging_BodyMass,BodyMass,Morphological,KG,-0.529396449,NA,May-June,,SurvivalToRecruitment,Recruitment,,0.130504834,NA,N_tot,Y,1862,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1988,Fledging_BodyMass,BodyMass,Morphological,KG,-7.58E-02,NA,May-June,,SurvivalToRecruitment,Recruitment,,6.01E-02,NA,N_tot,Y,1215,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1989,Fledging_BodyMass,BodyMass,Morphological,KG,-0.168262582,NA,May-June,,SurvivalToRecruitment,Recruitment,,0.116788321,NA,N_tot,Y,1233,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1990,Fledging_BodyMass,BodyMass,Morphological,KG,-0.162800875,NA,May-June,,SurvivalToRecruitment,Recruitment,,5.23E-02,NA,N_tot,Y,1108,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1991,Fledging_BodyMass,BodyMass,Morphological,KG,-8.39E-02,NA,May-June,,SurvivalToRecruitment,Recruitment,,0.148020654,NA,N_tot,Y,581,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1992,Fledging_BodyMass,BodyMass,Morphological,KG,7.15E-02,NA,May-June,,SurvivalToRecruitment,Recruitment,,0.136399065,NA,N_tot,Y,1283,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1993,Fledging_BodyMass,BodyMass,Morphological,KG,0.293947741,NA,May-June,,SurvivalToRecruitment,Recruitment,,0.116339193,NA,N_tot,Y,1934,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1994,Fledging_BodyMass,BodyMass,Morphological,KG,5.25E-02,NA,May-June,,SurvivalToRecruitment,Recruitment,,8.37E-02,NA,N_tot,Y,1624,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1995,Fledging_BodyMass,BodyMass,Morphological,KG,-0.144170053,NA,May-June,,SurvivalToRecruitment,Recruitment,,0.147324113,NA,N_tot,Y,1663,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1996,Fledging_BodyMass,BodyMass,Morphological,KG,-0.280087527,NA,May-June,,SurvivalToRecruitment,Recruitment,,0.101222826,NA,N_tot,Y,1472,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1997,Fledging_BodyMass,BodyMass,Morphological,KG,-0.148382391,NA,May-June,,SurvivalToRecruitment,Recruitment,,9.31E-02,NA,N_tot,Y,1923,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1998,Fledging_BodyMass,BodyMass,Morphological,KG,-0.311665577,NA,May-June,,SurvivalToRecruitment,Recruitment,,6.57E-02,NA,N_tot,Y,1598,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,1999,Fledging_BodyMass,BodyMass,Morphological,KG,-0.57794984,NA,May-June,,SurvivalToRecruitment,Recruitment,,5.76E-02,NA,N_tot,Y,1059,NA,NoFurtherDataAvailable
92,Garant_et_al,American Naturalist,2004,Evolution in a Changing Environment: A Case Study with Great Tit Fledging Mass ,36,Parus major,Bird,Bird,Wytham Woods,-1.307778,51.776111,1,UK,2000,Fledging_BodyMass,BodyMass,Morphological,KG,9.81E-02,NA,May-June,,SurvivalToRecruitment,Recruitment,,0.157669237,NA,N_tot,Y,1167,NA,NoFurtherDataAvailable
122,Teplitsky_et_al,Proceedings of the National Academy of Science,2008,Bergmann?s rule and climate change revisited: Disentangling environmental and genetic responses in a wild bird population,50,Larus novaehollandiae scopulinus,Bird,Seabird,Kaikoura,173.615266,-42.361556,2,New Zealand,1965,MaleMass,BodyMass,Morphological,grams,306.1666667,2.372577403,Oct-Jan,BreedingSeason,NumberFledglings_Males,Reproduction,Fledglings/Male,0.402777778,NA,BreedingPairs,Y,4752,NA,Yes
122,Teplitsky_et_al,Proceedings of the National Academy of Science,2008,Bergmann?s rule and climate change revisited: Disentangling environmental and genetic responses in a wild bird population,50,Larus novaehollandiae scopulinus,Bird,Seabird,Kaikoura,173.615266,-42.361556,2,New Zealand,1966,MaleMass,BodyMass,Morphological,grams,NA,NA,Oct-Jan,BreedingSeason,NumberFledglings_Males,Reproduction,Fledglings/Male,1.098976109,NA,BreedingPairs,Y,NA,NA,Yes
122,Teplitsky_et_al,Proceedings of the National Academy of Science,2008,Bergmann?s rule and climate change revisited: Disentangling environmental and genetic responses in a wild bird population,50,Larus novaehollandiae scopulinus,Bird,Seabird,Kaikoura,173.615266,-42.361556,2,New Zealand,1967,MaleMass,BodyMass,Morphological,grams,293.125,9.303297227,Oct-Jan,BreedingSeason,NumberFledglings_Males,Reproduction,Fledglings/Male,1.080898876,NA,BreedingPairs,Y,NA,NA,Yes
122,Teplitsky_et_al,Proceedings of the National Academy of Science,2008,Bergmann?s rule and climate change revisited: Disentangling environmental and genetic responses in a wild bird population,50,Larus novaehollandiae scopulinus,Bird,Seabird,Kaikoura,173.615266,-42.361556,2,New Zealand,1968,MaleMass,BodyMass,Morphological,grams,293.0951327,1.713502423,Oct-Jan,BreedingSeason,NumberFledglings_Males,Reproduction,Fledglings/Male,NA,NA,BreedingPairs,Y,5678,NA,Yes
122,Teplitsky_et_al,Proceedings of the National Academy of Science,2008,Bergmann?s rule and climate change revisited: Disentangling environmental and genetic responses in a wild bird population,50,Larus novaehollandiae scopulinus,Bird,Seabird,Kaikoura,173.615266,-42.361556,2,New Zealand,1969,MaleMass,BodyMass,Morphological,grams,302.75,7.563422317,Oct-Jan,BreedingSeason,NumberFledglings_Males,Reproduction,Fledglings/Male,0.588235294,NA,BreedingPairs,Y,NA,NA,Yes
122,Teplitsky_et_al,Proceedings of the National Academy of Science,2008,Bergmann?s rule and climate change revisited: Disentangling environmental and genetic responses in a wild bird population,50,Larus novaehollandiae scopulinus,Bird,Seabird,Kaikoura,173.615266,-42.361556,2,New Zealand,1970,MaleMass,BodyMass,Morphological,grams,NA,NA,Oct-Jan,BreedingSeason,NumberFledglings_Males,Reproduction,Fledglings/Male,0.535042735,NA,BreedingPairs,Y,NA,NA,Yes
122,Teplitsky_et_al,Proceedings of the National Academy of Science,2008,Bergmann?s rule and climate change revisited: Disentangling environmental and genetic responses in a wild bird population,50,Larus novaehollandiae scopulinus,Bird,Seabird,Kaikoura,173.615266,-42.361556,2,New Zealand,1971,MaleMass,BodyMass,Morphological,grams,322.8141026,1.821808754,Oct-Jan,BreedingSeason,NumberFledglings_Males,Reproduction,Fledglings/Male,0.346153846,NA,BreedingPairs,Y,NA,NA,Yes
122,Teplitsky_et_al,Proceedings of the National Academy of Science,2008,Bergmann?s rule and climate change revisited: Disentangling environmental and genetic responses in a wild bird population,50,Larus novaehollandiae scopulinus,Bird,Seabird,Kaikoura,173.615266,-42.361556,2,New Zealand,1972,MaleMass,BodyMass,Morphological,grams,NA,NA,Oct-Jan,BreedingSeason,NumberFledglings_Males,Reproduction,Fledglings/Male,0,NA,BreedingPairs,Y,NA,NA,Yes
122,Teplitsky_et_al,Proceedings of the National Academy of Science,2008,Bergmann?s rule and climate change revisited: Disentangling environmental and genetic responses in a wild bird population,50,Larus novaehollandiae scopulinus,Bird,Seabird,Kaikoura,173.615266,-42.361556,2,New Zealand,1973,MaleMass,BodyMass,Morphological,grams,NA,NA,Oct-Jan,BreedingSeason,NumberFledglings_Males,Reproduction,Fledglings/Male,0.016129032,NA,BreedingPairs,Y,5444,NA,Yes
122,Teplitsky_et_al,Proceedings of the National Academy of Science,2008,Bergmann?s rule and climate change revisited: Disentangling environmental and genetic responses in a wild bird population,50,Larus novaehollandiae scopulinus,Bird,Seabird,Kaikoura,173.615266,-42.361556,2,New Zealand,1974,MaleMass,BodyMass,Morphological,grams,NA,NA,Oct-Jan,BreedingSeason,NumberFledglings_Males,Reproduction,Fledglings/Male,0.369047619,NA,BreedingPairs,Y,5273,NA,Yes
122,Teplitsky_et_al,Proceedings of the National Academy of Science,2008,Bergmann?s rule and climate change revisited: Disentangling environmental and genetic responses in a wild bird population,50,Larus novaehollandiae scopulinus,Bird,Seabird,Kaikoura,173.615266,-42.361556,2,New Zealand,1975,MaleMass,BodyMass,Morphological,grams,305.8101852,1.181370301,Oct-Jan,BreedingSeason,NumberFledglings_Males,Reproduction,Fledglings/Male,0.986324786,NA,BreedingPairs,Y,4849,NA,Yes
